match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only
12313733,2,,,KZddsBWpq,2,3,1715148900,maric-tucakovic,False
12313734,1,,,XgimApM,2,3,1715168700,stoilkovska-ozgen,False
12313735,2,,,tXmbsxErd,1,3,1715148900,bulatova-kazionova,True
12313736,,,,OvWbsdObd,,3,1715174100,martinez-soto,True
12313737,1,,,eyfbshifc,2,3,1715161200,giordano-duerst,True
12313738,2,,,GPHcfcIod,1,3,1715178600,corthey-de-almeida,False
12313740,1,,,JcxcmgNRd,2,3,1715182800,tischner-nunez,False
12313742,2,,,ILEszNod,1,3,1715177400,guercio-descotte,False
12313743,1,,,WTjdsLLpd,2,3,1715167800,bajraliu-taraba-wallberg,True
12313744,1,,,cKecsdQSc,2,3,1715196300,mouilleron-salvo-barreiros-reyes,True
12313745,1,,,gRAsRLdg,1,3,1715173200,cengiz-cabaj-awad,True
12313746,1,,,oiicmCOic,2,3,1715180400,salazar-farjat,False
12313747,1,,,XxUsCTjd,2,3,1715152500,bergkvist-larsson-samir,True
12313748,2,,,cfXbsMqoc,1,3,1715183700,karakachian-brown,False
12313749,1,,,nYNsGgTb,2,3,1715153400,helmi-ostlund,False
12313750,1,,,lyMbqflb,1,3,1715171100,helgo-fetecau,True
12313751,2,,,EbQsLoHd,2,3,1715198700,valente-uchida,False
12313758,1,,,GkYtsiCld,2,3,1715159700,gulin-fernandez-flores,True
12313759,,,,WYLbsRBbc,,3,1715148000,ionel-marti-pujolras,False
12313760,1,,,ksIbsYYLb,2,3,1715172900,martin-tiffon-braynin,True
12313761,1,,,qdwbsGuOb,1,3,1715175600,de-krom-beauge,True
12313762,1,,,NWcdshbGd,1,3,1715154300,stephens-rabinad-vila,False
12313763,1,,,lAosLpeb,2,3,1715181000,benchetrit-collarini,True
12313840,2,,,JYZsUqhs,2,3,1715144400,arutiunian-lomakin,False
12314722,1,,,kUvbsBwxc,1,3,1715155200,refaat-amos,False
12314723,2,,,xoYsEJpd,2,3,1715163300,gupta-alhussein-abdel-aziz,True
12314724,2,,,kRBcsmpUn,2,3,1715162400,dadoun-zhang,True
12314725,1,,,NBnbsXQmb,2,3,1715149800,jiayu-xu-lee,False
12314726,1,,,xQicswepc,1,3,1715164800,xiao-wang,True
12314727,1,,,azLbsDicc,2,3,1715160600,back-jiaying-he,True
12314728,1,,,xtJbsrmad,1,3,1715174100,van-zyl-kubareva,False
12314840,2,,,CKGsJijd,2,3,1715165100,fondriest-madarasz,False
12314841,1,,,OvLpsXWpd,1,3,1715166300,brunclik-brkic,False
12314842,1,,,PExcmWTUc,1,3,1715162400,faucon-cerny-matyas,False
12314843,2,,,VYZbsOYkd,1,3,1715162700,smoliner-marmousez,True
12314844,1,,,awLbskGHc,2,3,1715162400,kupcic-gloeckler,True
12314845,2,,,HuBsOkqc,2,3,1715171400,fellin-paz,False
12314846,2,,,CjucsWvYc,2,3,1715167200,sakellaridis-carnevalle,True
12314847,1,,,AhLbsdPLc,1,3,1715164200,karol-baiant,True
12315069,1,,,BqdcsjgMd,1,3,1715166000,marosik-vankan,True
12315070,1,,,rgPsXDmi,2,3,1715145000,alcala-gurri-turker,True
12315071,1,,,StfdsEJpd,2,3,1715155800,agwi-molder,False
12315072,2,,,jFKlsGZKc,1,3,1715148900,mikhailova-yoruk-i,False
12315073,1,,,yWfsUQIj,1,3,1715160000,wiedenmann-gabashvili,False
12315074,2,,,YEmcsuQfd,2,3,1715146500,casanova-garcia-mestre,True
12315075,1,,,JhzsPBed,1,3,1715160900,dinev-maamoun,True
12315076,2,,,IObwstbod,1,3,1715164200,martinez-solis-baidaulet,True
12315077,2,,,llYdsxKIc,2,3,1715158200,varul-atay,False
12315078,2,,,EnkcsyLrc,2,3,1715145600,jin-saritas,True
12315079,2,,,VRycseBod,2,3,1715159700,ounmuang-rustemova,False
12315080,2,,,iRRbsMafe,2,3,1715153700,ruan-marandel,False
12315081,2,,,dkddsOdPd,2,3,1715167500,safiullina-kenzhibayeva,True
12315082,1,,,AuDbfEbZd,2,3,1715169300,bosaia-hoste-ferrer,False
12315158,2,,,OzNlzmvd,1,3,1715171100,bladelius-durasovic,True
12315159,2,,,ZaRbtjZpd,2,3,1715148000,saidizand-jianu,True
12315160,2,,,CgLbsEjhk,1,3,1715157900,munkhammar-hjorth,True
12315161,1,,,fiObsmZid,1,3,1715172600,saar-stanke,False
12315162,1,,,beocsccmd,1,3,1715164200,hartig-heinonen,True
12315163,1,,,axzcsAmvd,1,3,1715170800,nanobashvili-rivera,False
12315164,1,,,boYcsKFPd,1,3,1715168700,gustafsson-alimli,True
12315212,1,,,HUnbsiErd,1,3,1715144100,mester-craciun,False
12315213,2,,,qhlbsPdnb,1,3,1715165100,vasilescu-szymczuch,True
12315214,2,,,cAxcsEWDd,2,3,1715151000,puiac-zvonaru,True
12315215,2,,,KBkdsgPrd,1,3,1715156400,oana-ionescu,False
12315216,2,,,tyGbsdQGc,2,3,1715243700,djuric-srbljak,False
12315217,2,,,VdecsimRo,2,3,1715157000,jurca-visscher,True
12315218,2,,,KjIcaPjIc,1,3,1715147100,popa-teiusanu-popa,True
12315219,1,,,NTkcdzWDd,1,3,1715156400,gae-paterno,False
12315221,2,,,NiadsfPrd,2,3,1715147100,barbulescu-diaz-adrover,False
12315278,1,,,CvgcsjMLc,2,3,1715167200,baroni-gima,True
12315279,2,,,YWYcsedVd,2,3,1715174400,van-dyck-snitari,False
12315280,2,,,CwudseMDd,2,3,1715150700,forger-papoe,False
12315281,1,,,vNDbwvNrc,1,3,1715184300,andreescu-cretu,True
12315282,1,,,vQacsMmEd,2,3,1715162100,turcanu-biloborodko,True
12315283,2,,,JlzsQVPd,2,3,1715172000,pieleanu-dzhavakian,True
12315284,2,,,rgQsvaoe,2,3,1715170800,dancu-lootsma,True
12315285,2,,,DNrsseWHc,2,3,1715145300,nesterov-konov,True
12315334,2,,,QqBbsGcGd,1,3,1715157000,keitel-ni-ma,True
12315335,1,,,tOmbsakCc,1,3,1715169000,vanik-masic,False
12315336,1,,,xDcdsztXa,1,3,1715152500,tognoni-zack,True
12315337,1,,,HOfdsmjDd,1,3,1715177100,encheva-stankovic,False
12315338,2,,,EkObchYad,1,3,1715156700,cherny-vukovic,False
12315339,2,,,TNudsTtrd,2,3,1715166000,ioannou-lazarevic,False
12315340,2,,,lracscEXc,1,3,1715172000,palecek-borodulina,False
12315384,2,,,WglcsiYad,2,3,1715156100,tatu-reyngold,True
12315385,1,,,GvhsEccc,2,3,1715170500,dakovic-paszek,False
12315386,1,,,ViDbsxrtd,1,3,1715164800,klugman-vismane,False
12315387,2,,,mqKszupc,2,3,1715175000,sato-albie,False
12315388,2,,,UEddsXbpd,1,3,1715167200,quevedo-vandewinkel,False
12315389,2,,,pzOcnJMFd,2,3,1715173500,roura-llaverias-ristic,True
12315390,1,,,ukusUUud,2,3,1715156400,leon-werner,False
12315391,2,,,JuQcsxMYc,2,3,1715160600,garcia-cid-geerlings-martinez,True
12315392,1,,,CjObsnOKc,2,3,1715190000,bondarenko-hodzic,True
12315393,1,,,ehiswHOc,2,3,1715185800,sauvant-buyukakcay-c,False
12315404,1,,,baisTONb,2,3,1715169000,hennemann-ekshibarova,True
12315405,1,,,lXHbsKGDd,2,3,1715178600,brockmann-topalova,False
12315406,2,,,Mnvsylnd,2,3,1715163600,vrancken-peeters-van-uytvanck,True
12315407,1,,,uZpdsEePd,1,3,1715175600,syrtveit-yesypchuk,True
12315408,2,,,lLAbsqjff,1,3,1715155800,munk-mortensen-aiava,True
12315409,2,,,sZFbsDTjd,1,3,1715156100,johansson-malogina,False
12315410,2,,,LracseCtc,2,3,1715160300,gimbrere-herrmann,True
12315536,1,,,CYxsqXpd,1,3,1715169000,pedrico-kravtsov-domingues,True
12315537,1,,,YeDbiaMFb,1,3,1715146800,izquierdo-luque-kuhn,True
12315538,1,,,IogscLcc,2,3,1715180400,mccormick-klizan,True
12315539,2,,,JEBsFtlb,2,3,1715166300,amoros-ramos-ferreira-silva,False
12315540,1,,,ZtccsXeZc,1,3,1715172300,avcibasi-royer,False
12315541,2,,,YDwbskKqc,2,3,1715172300,ferrari-calzi,True
12315542,2,,,AAHsMrXk,1,3,1715148900,turriziani-alvarez-gutierrez,True
12315546,1,,,MwxsxgGb,1,3,1715158800,gengel-metreveli,False
12315547,1,,,mKrbsPrNb,1,3,1715159100,atlangeriev-liaonenka,False
12315548,2,,,lfAcsGMFy,2,3,1715152500,philippov-kimhi,True
12315549,1,,,njWspDVb,1,3,1715164800,cohen-tiurnev,False
12315727,1,,,OHGcjNOkd,2,3,1715244300,pace-jaskova,True
12315813,1,,,uCcdsLHId,1,3,1715161800,tsirikidze-vales,True
12315852,1,,,mcVosUEqd,1,3,1715247900,filip-brunold,False
12315993,2,,,ClycsxbXe,2,3,1715156100,hudjec-saitoh,False
12315994,2,,,IWYseQJd,2,3,1715150100,ludoski-kyratzis,False
12315995,2,,,ONEsmEQd,2,3,1715154600,warik-milojevic,True
12315996,2,,,Rqedsnlqd,1,3,1715145900,knezevic-butvilas,True
12315997,1,,,ChEstanb,2,3,1715169600,vujic-deari,False
12315998,1,,,tyLcsXbhd,1,3,1715144400,lazarov-gavrielides,False
12315999,2,,,gGDlsRqed,2,3,1715152200,mikovic-juhas,True
12316000,2,,,iRpcsGwgd,1,3,1715158200,kelm-markovski,True
12316145,1,,,jBhsMFPd,2,3,1715155800,mpetshi-perricard-rezai,False
12316146,1,,,DQZcsThwd,1,3,1715149800,lim-naef,True
12316147,,,,TmnsnbR,,3,1715170200,gavrila-mladenovic,True
12316148,1,,,fbncsAwpc,1,3,1715178300,martynov-makarova,True
12316149,1,,,gjbdsNBmd,1,3,1715145600,mboko-lew-yan-foon,True
12316150,2,,,xWBsReeb,1,3,1715185500,rame-tan,True
12316151,1,,,ZSBbsEgLb,1,3,1715156700,leonard-dartron-e,True
12316152,2,,,DFtsibRv,1,3,1715157300,lansere-perrin,False
12316198,2,,,ChMdhfBc,2,3,1715183100,torres-murcia-fossa-huergo,False
12316199,2,,,RldbsNvob,1,3,1715193000,kozarov-hinojosa-gomez,False
12316222,2,,,EYQchLgd,2,3,1715180400,higuita-barraza-tona,False
12316255,2,,,bePdskYmd,2,3,1715235000,bojica-bertoldo,True
12316257,2,,,ieBbsjrLb,2,3,1715175900,gulin-portillo-ramirez,False
12316258,2,,,OgrsyZIc,1,3,1715243400,avdeeva-barthel,True
12316259,2,,,Yckbsdyfc,2,3,1715249700,erjavec-gao,False
12316260,1,,,jWDcsLybd,1,3,1715241900,prozorova-struplova,True
12316299,2,Q,,kIDsFyvc,2,3,1715165700,cobolli-marterer,True
12316300,2,Q,,UKfsdcu,1,3,1715169000,monteiro-monfils,False
12316301,1,,Q,dxAsiDdc,2,3,1715251500,passaro-rinderknech,True
12316302,2,,Q,qaEbsByjc,2,3,1715169600,atmane-eubanks,True
12316303,2,,Q,RwSbsBlUb,1,3,1715262300,nakashima-kecmanovic,False
12316304,2,Q,,ZwusgTW,2,3,1715170800,vukic-schwartzman,True
12316305,2,LL,,FRZsoavb,1,3,1715257500,moutet-safiullin,False
12316307,1,,Q,oTBsmAob,1,3,1715243400,seyboth-wild-barrere,False
12316308,2,,Q,cwbbseHDc,2,3,1715254200,mededovic-popyrin,True
12316309,1,Q,,LOftWttb,2,3,1715255700,bergs-nadal,False
12316333,2,Q,,OyUsDZfc,2,3,1715244300,cocciaretto-zarazua,True
12316334,2,,Q,hcCszBZ,2,3,1715166000,dolehide-pera,True
12316335,2,,Q,ittseBt,2,3,1715164500,schmiedlova-sasnovich,True
12316336,1,,Q,MCvsuYJc,2,3,1715164200,fruhvirtova-townsend,False
12316337,2,,Q,vPhswDnc,1,3,1715160600,fruhvirtova-maria,True
12316338,1,WC,Q,LJrsfpLg,2,3,1715255100,gracheva-di-sarra,False
12316339,2,Q,,NioseWZ,2,3,1715256000,masarova-begu,False
12316340,2,Q,WC,JvDsLkQc,1,3,1715258100,pedone-sramkova,True
12316341,1,,Q,UuqstLac,2,3,1715250600,tauson-saville,False
12316343,2,,Q,APvpexcc,2,3,1715260500,volynets-wang,False
12316377,1,,,OvWbvAFbd,1,3,1715172000,branc-soto,True
12316379,1,Q,Q,iapsRMpb,2,3,1715249400,carle-siegemund,True
12316417,1,,,cXpbsLzgd,1,3,1715181300,yamalapalli-okalova,True
12316418,1,,,kNXshEBf,1,3,1715175900,mateas-krywoj,False
12316419,2,,,tdZsYifv,1,3,1715203500,chang-daniel,True
12316420,1,,,hWHpkdZ,2,3,1715212800,flores-von-deichmann,False
12316421,1,,,pYNsCRuc,2,3,1715183100,zamarripa-rinaldo-persson,False
12316422,1,,,VCgcsqbod,2,3,1715167800,urhobo-kalieva,False
12316423,1,,,mvJbsFmMb,2,3,1715196300,osuigwe-kozyreva,False
12316424,2,,,wigcspQad,1,3,1715215200,hovde-karatancheva,True
12316425,2,,,hxOaKMO,1,3,1715189400,arconada-chang,False
12316437,,,,VTFrnmH,1,3,1715187600,neffa-de-los-rios-william,True
12316438,1,,,mizbsehIb,1,3,1715185200,tubello-labrana,True
12316439,2,,,ohrkoZC,1,3,1715172300,estable-lizarazo,False
12317506,1,,,HlesnxIb,1,3,1715226900,yamaguchi-rodionova-ar,True
12317507,1,,,ZbRskoEb,1,3,1715226300,liang-birrell,False
12317508,1,,,Qdwbyugd,1,3,1715226600,kuramochi-zhao,True
12317543,2,,,EQVbsajOb,1,3,1715214600,wang-yuan,True
12317544,2,,,IlIbsmKKb,1,3,1715230800,giavara-morvayova,False
12317545,1,,,WotspoHd,1,3,1715211900,ren-wang,True
12317575,1,,,ptvszNVb,2,3,1715235300,naklo-plipuech,True
12317597,2,,,cvrhueid,2,3,1715211900,dong-jia-jing-lu,False
12317691,,,,fnQbxRBbc,1,3,1715148900,ionel-rocha,False
12317693,,,,MjbdsajGd,2,3,1715163000,krockova-drugdova,False
12317766,1,,,auKbswZrc,2,3,1715211900,kawaguchi-ma,False
12317767,2,,,AqFjtgXc,2,3,1715219100,iatcenko-bektas,False
12317768,2,,,ENOsuCBb,2,3,1715229000,shimizu-hule,False
12317769,1,,,TDosMUq,1,3,1715219700,jang-diyas,True
12318014,1,,,voAsNBgd,1,3,1715238900,mboko-ponchet,False
12318056,2,,,PwcbsKxYb,2,3,1715228700,wang-okamura,True
12318057,2,,,xbkuZQDc,2,3,1715222400,tararudee-jing-jing-lu,False
12318235,,,,xqxsnbR,1,3,1715160000,gavrila-shapatava,True
12318273,2,,,lfMcsUqhd,1,3,1715230800,arutiunian-kimhi,False
12318316,,,,ICNbsgMDd,1,3,1715246100,forger-otegui,True
12318319,1,,,ZaRbsycmc,2,3,1715241600,perfetti-jianu,True
12318320,1,,,aNBcsrRHc,2,3,1715251200,kupcic-nedic,True
12318331,2,,,mfmbstXmb,2,3,1715233500,kazionova-kuczer,False
12318333,1,,,TfCsKaEb,2,3,1715262600,hontama-gjorcheska,True
12318353,1,,,fWfsvHod,2,3,1715231700,gasimov-gabashvili,False
12318354,2,,,jiMcjEBZc,2,3,1715234400,bar-biryukov-simakin,False
12318355,1,,,bhVsEbzc,2,3,1715241000,saritas-kirci,False
12318356,,,,jFKbssRod,1,3,1715237100,ounmuang-yoruk-i,True
12318357,1,,,rgPsXMLb,1,3,1715245200,cekirge-turker,True
12318358,2,,,LqdasHmgc,1,3,1715240700,zakaryia-vankan,True
12318359,2,,,nwTsQJcd,1,3,1715163900,onofrei-perez-contri,True
12318360,2,,,DwxcsilBc,2,3,1715243400,sperle-bassem-sobhy,True
12318361,1,,,jBhsTshd,2,3,1715240700,lim-rezai,True
12318363,2,,,LWycsyzBc,2,3,1715240400,petrovic-obradovic,True
12318365,2,,,eyabsxDcd,2,3,1715251200,zack-duerst,False
12318383,2,,,qLAbsEhRb,2,3,1715241600,schmidt-aiava,False
12318384,2,,,QsBbsBWpd,2,3,1715241900,maric-ni-ma,False
12318388,1,,,NuncvMPUc,1,3,1715238900,chirita-gonzalez-fernandez,True
12318390,2,,,pDXbsuDcd,1,3,1715243400,vales-cohen,False
12318393,2,,,xbGbsPrCb,1,3,1715245200,atlangeriev-gengel,False
12318398,1,,,nYNbZxU,1,3,1715241600,samir-ostlund,False
12318401,2,,,yKIcscwYc,1,3,1715233500,el-aouni-varul,True
12318431,1,,,gajbsfBJc,1,3,1715255400,salkova-fourlis,True
12318438,1,,,CfycsYHmd,2,3,1715231700,buldorini-saitoh,False
12318439,2,,,ONEsQoLf,2,3,1715252400,gueymard-wayenburg-milojevic,False
12318440,1,,,HWtbseQJd,1,3,1715257800,ludoski-dougaz,True
12318441,2,,,arvbsiApd,2,3,1715243100,sartz-lunde-yushchenko,False
12318442,2,,,PKqcsgGWc,2,3,1715243400,juhas-andaloro,False
12318443,2,,,qyLcsGwgd,1,3,1715244300,kelm-gavrielides,False
12318445,2,,,VBZbsKkqc,1,3,1715243400,zielinski-marmousez,True
12318457,,,,myQbsHwZb,2,3,1715263200,kumasaka-bertimon,True
12318459,1,,,AuNbsQafe,2,3,1715250300,ruan-hoste-ferrer,False
12318471,2,,,DFtwaLwb,1,3,1715254200,liu-perrin,True
12318483,1,,,abzcsRacd,1,3,1715254200,gentzsch-rivera,True
12318484,2,,,ILPbsavbc,2,3,1715240700,gola-moller,True
12318485,1,,,ZCBbcBeVb,1,3,1715249700,smith-dartron-e,False
12318486,2,,,brtdsdjGd,2,3,1715245500,krockova-jamrichova,False
12318487,2,,,TmvsWuGc,1,3,1715257500,soboleva-lukas,False
12318488,2,,,grbcsLZpr,2,3,1715257500,meri-uchijima,False
12318490,1,,,etycfITjd,1,3,1715248200,taraba-wallberg-schunk,False
12318491,1,,,OeWsKgLb,1,3,1715250600,hjorth-kaukovalta,True
12318563,2,,,KdAbsccud,1,3,1715241600,hartig-calvano,False
12318569,2,,,YYLbdMrXc,2,3,1715248500,turriziani-alvarez-martin-tiffon,False
12318571,2,,,Bgadsdkrd,2,3,1715241300,kenzhibayeva-sagandikova,True
12318575,1,,,JsMcsEJpd,1,3,1715241600,agwi-ostapenkov,True
12318576,1,,,RBbcwkKqc,2,3,1715232600,ferrari-ionel,False
12318577,2,,,MnvmRLdb,1,3,1715243100,cengiz-van-uytvanck,True
12318578,2,,,njgsRuB,1,3,1715238900,paz-setkic,True
12318583,2,,,GzObsPCKc,1,3,1715255100,merida-aguilar-de-krom,False
12318584,1,,,lmMshOKc,1,3,1715238600,costoulas-fetecau,False
12318588,,,,ujusUEqd,2,3,1715246100,vandewinkel-werner,True
12318602,1,,,cvXscBeb,1,3,1715238900,spiteri-oz-i,False
12318612,1,,,mMysxMYc,2,3,1715251500,garcia-cid-sanchez,False
12318614,1,,,tanbrKbHc,2,3,1715251200,popovic-vujic,True
12318615,2,,,VBdcsytVd,2,3,1715229900,kunz-van-de-peer,False
12318616,2,,,gZKcsRled,2,3,1715241600,butvilas-ghibaudo,False
12318623,,1,A,WegysOthe,2,3,1715209200,ouakaa-sheyngezikht-britto-villanueva,False
12318633,1,,,vZfcsQgpj,1,3,1715242500,smejkal-vlckova,False
12318634,2,,,djPcsAPLm,2,3,1715195400,senica-gasparovic,True
12318635,2,,,fmtsfzfb,1,3,1715183100,gadient-ce,True
12318636,1,,,mcpbseQPc,2,3,1715235000,wildgruber-hrda,True
12318637,2,,,QMYbsOvYd,2,3,1715236200,supova-viviani,False
12318638,1,,,qGncsYWEd,2,3,1715232600,troiano-juric,True
12318639,2,,,BKtdgJCVd,2,3,1715254200,corvi-drozd,True
12318640,1,,,RwbbsTDGc,1,3,1715193000,radovanovic-pislak,True
12318641,1,,,FNusDNkc,1,3,1715247000,piangerelli-barbir,False
12318645,1,,,eWHcfMmEd,2,3,1715238000,turcanu-nesterov,True
12318646,1,,,JlzskLtc,1,3,1715251200,visker-dzhavakian,True
12318652,1,,,EkObsWAfd,1,3,1715237700,stankovic-vukovic,False
12318666,1,,,KjIcszNDd,1,3,1715242500,gae-popa,True
12318667,1,,,PpKsNead,2,3,1715230800,diaz-adrover-bejenaru,False
12318669,1,,,AcmcsCtuc,1,3,1715241600,carnevalle-garcian,True
12318671,2,,,nevcsgPed,2,3,1715236200,oana-zanolini,False
12318672,1,,,GggdskVqd,2,3,1715229000,herea-tanasie,False
12318673,1,,,ITGsdMLc,1,3,1715238900,karol-madarasz,True
12318675,1,,,raQsnwT,1,3,1715239500,perez-contri-lootsma,False
12318676,1,,,mOFbsTKNb,2,3,1715238000,hennemann-malogina,False
12318684,2,,,VZZcsHNYc,1,3,1715245200,seidel-stakusic,True
12318686,1,,,camcsuZpd,1,3,1715238900,yesypchuk-sieg,False
12318687,2,,,pXHbsXbac,2,3,1715251800,herrmann-topalova,True
12318688,2,,,YiDbsZicc,2,3,1715248500,royer-kuhn,False
12318689,2,,,PfXsOvLb,2,3,1715248200,brkic-klok,False
12318701,2,,,IwusAEv,2,3,1715250900,mitu-baindl,False
12318734,2,,,CWxgiCld,1,3,1715253600,gulin-domingues,True
12318768,1,,,IugsMMLb,2,3,1715249700,soriano-barrera-klizan,True
12318825,1,,,gLPbsCmgc,2,3,1715253000,gima-bax,True
12318835,1,,A,ifEsObfc,2,3,1715261100,avanesyan-cristian,False
12318837,1,,,AXEsBwsc,2,3,1715248800,noha-akugue-wagner,False
12318838,1,,,EDtsJgK,1,3,1715240100,hon-maleckova,True
12318841,1,,,uUzbsboZw,2,3,1715242200,alimli-catarina,False
12318842,1,,,OzNsFMhd,1,3,1715244300,eriksson-durasovic,True
12318845,1,,,JETsmhCb,1,3,1715248200,damas-ferreira-silva,True
12318846,1,,,ovHbsXqMb,1,3,1715263800,udvardy-chwalinska,True
12318847,2,,,LJqcsKTRd,1,3,1715246400,nahum-ignatjeva,True
12318848,1,WC,LL,xTqsEjJb,1,3,1715249700,wolfj-napolitano,False
12318853,,,,XgzstOmb,1,3,1715238900,masic-ozgen,False
12318856,1,,,QwRsIObo,1,3,1715251500,baidaulet-meliss,False
12318858,1,,,nzOcsTNld,2,3,1715240700,lazarevic-senic,True
12318859,2,,,vNDosrnld,2,3,1715250600,caniato-cretu,False
12318860,2,,,JozsdFfd,2,3,1715239200,casanova-maamoun,False
12318862,2,,,HJhsnphe,2,3,1715243100,dorofeeva-rybas-siedliska,False
12318865,1,,,lracrPDQd,1,3,1715239500,kostovic-borodulina,True
12318890,2,,,DvpbvfiOb,1,3,1715256000,stanke-lavagno,True
12318896,1,,,zdrbsYWYc,1,3,1715248500,snitari-tomescu,True
12318958,2,,,ILUbszJgc,2,3,1715250600,sebestova-romero-gormaz,True
12318983,1,,,tqNsEJFb,2,3,1715238000,vedder-albie,False
12318984,2,,,wHLbsipCc,1,3,1715247000,berecoechea-sauvant,True
12318985,2,,,LTcbsCjOd,1,3,1715258100,hodzic-mendez,True
12318986,1,,,gYadsMGQd,2,3,1715233500,esquiva-banuls-tatu,False
12318987,2,,,Gzhsxwtd,2,3,1715247000,klugman-paszek,False
12319054,2,,,xWBsbiTb,1,3,1715261700,gadecki-tan,True
12319055,1,,,RZwsfync,1,3,1715244600,makarova-kawa,False
12319056,1,,,xqksuRuq,2,3,1715254500,janicijevic-shapatava,True
12319057,2,,,JgDasFkkc,2,3,1715250600,jacquemot-zavatska,False
12319086,,,,UUDvJMFd,1,3,1715239200,roura-llaverias-hobgarski,False
12319238,2,,,fmtsvImd,1,3,1715241000,kinoshita-ce,False
12319327,1,,,lAoshbLd,2,3,1715254200,stephens-collarini,False
12319705,1,,,FcxcsGPHc,2,3,1715252400,de-almeida-nunez,False
12319708,2,,,IGEsGxhd,1,3,1715257500,fernandez-descotte,False
12320150,1,,,hUHshEBb,2,3,1715262000,mateas-von-deichmann,True
12320529,1,,,RubbsOvYd,1,3,1715252100,supova-pislak,False
12320537,2,,,dVGbsVWKd,2,3,1715264700,troiano-chiesa,True
12320538,1,,,djJcsQgpd,2,3,1715246400,smejkal-gasparovic,False
12320543,2,,,oqKveQGc,1,3,1715259600,wildgruber-pinto,True
12320585,2,,,DBkcshdhb,2,3,1715254200,podrez-piangerelli,True
12320604,1,,,AjMcsWMUc,1,3,1715264400,faucon-poljicak,True
12320638,2,,,DeacsJCVd,1,3,1715260500,corvi-girelli,False
12296881,2,1,A,IKustTZ,2,3,1715226300,purcell-gerasimov,True
12296882,1,A,Q,IKusGIFx,1,3,1715327700,cui-gerasimov,True
12296883,2,,4,YEpbsCJbc,2,3,1715340300,yunchaokete-tung-lin-wu,True
12296884,1,3,,AbIbsDdtp,2,3,1715316000,kachmazov-walton,True
12296887,1,,,BKlbsWEpb,1,3,1715230800,tung-lin-wu-echargui,False
12296890,2,Q,,mcibsGOuc,2,3,1715322300,sekulic-bertola,True
12296891,2,,Q,GIFbswbkc,2,3,1715226300,schoolkate-cui,True
12296893,2,Q,4,GJbcsqjkc,2,3,1715243100,xiao-yunchaokete,True
12296904,1,LL,WC,oVGblJWZd,2,3,1715343900,moeller-berrettini,True
12296905,1,,4,XwMszCIb,2,3,1715178600,andreev-pellegrino,False
12296906,1,1,Q,CuBbsADXb,1,3,1715268900,droguet-guerrieri,False
12296908,2,WC,2,LUzhsoVGb,1,3,1715247000,berrettini-galarneau,False
12296910,1,Q,LL,irgsEWZd,2,3,1715246100,moeller-elias,False
12296912,2,WC,8,LPRbsZGcd,1,3,1715281200,piraino-boyer,True
12296913,1,Q,Q,NFObsHXVb,1,3,1715185800,nijboer-arnaboldi,False
12296914,2,,4,XwMsPMzb,1,3,1715329800,hardt-pellegrino,True
12296925,2,WC,Q,vHRbsJTtc,1,3,1715258400,kodat-chidekh,False
12296926,1,LL,5,KOMsvbtb,1,3,1715256900,fonio-bonzi,False
12296927,2,Q,,Ldwbshuuc,2,3,1715254200,gill-barranco-cosano,False
12296928,2,,WC,ZTtcsgLLc,2,3,1715329200,rocha-kodat,True
12296929,1,8,4,FfibsdHIb,1,3,1715339700,molleker-molcan,True
12296930,2,,4,dHZbstLLc,2,3,1715250600,faria-molleker,False
12296931,2,1,,NKDcsvLLa,2,3,1715244000,rocha-riedi,True
12296932,1,A,LL,hZqsvbvb,1,3,1715353500,fonio-vesely,False
12296933,1,,,LdwvsazTb,1,3,1715332500,onclin-barranco-cosano,False
12296934,1,8,,QNJsFcib,1,3,1715243400,molcan-couacaud,False
12296936,1,,,axvsauTb,2,3,1715246100,onclin-roca-batalla,False
12296938,1,3,A,rvhshMq,2,3,1715251800,vesely-trungelliti,False
12296948,1,Q,2,mKjsGToc,1,3,1715260200,burruchaga-melzer,False
12296951,1,6,,wPxsHrwc,1,3,1715259300,heide-kovalik,True
12296952,1,1,,LELbsvicc,1,3,1715346900,comesana-misolic,True
12296953,1,6,Q,mNjsmPx,1,3,1715328900,kovalik-melzer,True
12296955,2,Q,,deytTfvc,2,3,1715343000,rehberg-pouille,True
12296956,1,,,dqyshmR,1,3,1715173200,choinski-pouille,True
12296957,1,WC,A,jvvsJnEb,2,3,1715337900,schwarzler-kuzmanov,True
12296958,2,A,,jvvsaOXc,1,3,1715238000,neumayer-kuzmanov,True
12296960,1,4,Q,tJQbsTyvc,2,3,1715172300,rehberg-virtanen,False
12296961,1,,WC,RTqdsJnEd,2,3,1715254200,schwarzler-landaluce,False
12296977,1,,6,EHzbsHlGc,1,3,1715272200,kuzuhara-kirkin,False
12296978,2,8,,BlBsDrJ,2,3,1715198700,villanueva-sakamoto,False
12296979,2,Q,2,ROrbsJrzb,2,3,1715192400,rodriguez-taverna-aboian,False
12296980,2,A,5,aYhcszpBc,1,3,1715194800,torres-guillen-meza,False
12296982,,7,,pVucsZNFm,1,3,1715285100,vallejo-bueno,True
12296987,1,4,Q,PPAbrXpWb,1,3,1715282700,roncadelli-habib,True
12296988,1,1,,etvsAZw,2,3,1715182200,casanova-popko,True
