match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
12306146,2,2,7,6,5,,,,,,,,
12306147,3,3,6,7,,,,,,,,,
12306148,2,1,6,6,3,,,,,,,,
12306149,0,0,2,1,,,,,,,,,
12306150,1,1,1,3,,,,,,,,,
12306151,1,1,6,1,1,,,,,,,,
12306152,3,3,6,6,,,,,,,,,
12306153,3,2,6,8,,,,,,,,,
12306154,2,2,7,7,,,,,,,,,
12306155,1,1,2,3,,,,,,,,,
12306156,1,1,3,7,8,,,,,,,,
12306157,0,1,4,3,,,,,,,,,
12306158,3,3,6,6,,,,,,,,,
12306159,1,1,1,2,,,,,,,,,
12306160,1,0,0,1,,,,,,,,,
12306161,2,3,7,8,,,,,,,,,
12306163,1,2,7,5,4,,,,,,,,
12306181,1,1,2,1,,,,,,,,,
12306213,1,0,5,1,,,,,,,,,
12306214,2,3,6,8,,,,,,,,,
12306215,2,2,7,7,,,,,7,,,,
12306216,1,1,6,0,4,,,,,,,,
12306217,,,,,,,,,,,,,
12306218,3,2,6,6,,,,,,,,,
12306219,2,2,6,6,,,,,,,,,
12306220,1,0,1,2,,,,,,,,,
12306221,2,2,7,7,,,,,,,,,
12306222,2,2,6,7,,,,,,,,,
12306224,1,0,7,4,,,,5,,,,,
12306287,2,2,7,6,,,,,,,,,
12306288,2,2,6,7,,,,,,,,,
12306289,2,2,6,7,,,,,,,,,
12306290,3,2,7,4,11,,,,,,,,
12306291,1,0,1,2,,,,,,,,,
12306292,1,0,1,1,,,,,,,,,
12306293,1,1,4,7,6,,,,,,,,
12306294,2,2,6,7,,,,,,,,,
12306295,3,2,7,7,,,,,,,,,
12306296,0,0,4,5,,,,,,,,,
12306297,2,2,4,7,11,,,,,,,,
12306298,0,0,0,2,,,,,,,,,
12306299,2,2,7,6,,,,,,,,,
12306300,3,3,7,7,,,,,,,,,
12306301,1,0,1,1,,,,,,,,,
12306312,1,1,2,3,,,,,,,,,
12306313,3,3,7,7,,,,,,,,,
12306314,3,3,2,7,6,,,,,,,,
12306315,2,2,6,6,,,,,,,,,
12306316,0,1,4,1,,,,,,,,,
12306317,2,1,6,2,,,,,,,,,
12306318,2,3,7,7,,,,,,,,,
12306319,1,1,1,4,,,,,,,,,
12306320,,,,,,,,,,,,,
12306321,,,,,,,,,,,,,
12306322,2,3,7,7,,,,,,,,,
12306323,2,2,7,6,,,,,,,,,
12306324,3,2,7,4,7,,,,,,,,
12306325,1,0,1,0,,,,,,,,,
12306326,3,3,6,7,,,,,,,,,
12306328,,,,,,,,,,,,,
12306331,1,1,4,4,,,,,,,,,
12306333,2,3,6,4,7,,,,,,,,
12306352,1,1,4,5,,,,,,,,,
12306353,0,1,0,5,,,,,,,,,
12306354,2,2,6,7,,,,,,,,,
12306355,0,1,3,4,,,,,,,,,
12306356,2,2,6,4,6,,,,,,,,
12306357,3,3,6,7,,,,,,,,,
12306358,3,3,3,7,10,,,,,,,,
12306359,3,2,6,7,,,,,,,,,
12306360,1,1,5,2,,,,,,,,,
12306362,3,2,7,6,,,,,,,,,
12306363,3,2,7,7,,,,,,,,,
12306364,1,1,5,5,,,,,,,,,
12306365,1,0,2,0,,,,,,,,,
12306372,2,3,7,7,,,,,,,,,
12306375,0,0,6,5,,,,4,,,,,
12306378,,,,,,,,,,,,,
12306379,3,3,6,7,,,,,,,,,
12306380,2,2,8,7,,,,,,,,,
12306381,,,,,,,,,,,,,
12306382,2,2,6,7,,,,,,,,,
12306383,0,0,5,4,,,,,,,,,
12306384,2,3,6,6,10,,,,,,,,
12306385,,,,,,,,,,,,,
12306386,3,3,7,6,,,,,,,,,
12306387,1,0,1,1,,,,,,,,,
12306388,,,,,,,,,,,,,
12306389,3,2,6,7,,,,,,,,,
12306390,,,,,,,,,,,,,
12306391,2,3,6,6,,,,,,,,,
12306392,1,2,3,7,9,,,,,,,,
12306393,1,0,2,2,,,,,,,,,
12306394,0,0,6,5,,,,,,,,,
12306395,2,1,0,6,9,,,,,,,,
12306396,,,,,,,,,,,,,
12306397,1,0,3,5,,,,,,,,,
12306398,0,1,4,1,,,,,,,,,
12306399,1,0,3,4,,,,,,,,,
12306400,3,2,7,3,11,,,,,,,,
12306401,0,1,1,5,,,,,,,,,
12306402,1,1,4,1,,,,,,,,,
12306403,,,,,,,,,,,,,
12306404,2,2,8,7,,,,,,,,,
12306405,0,0,4,1,,,,,,,,,
12306406,2,3,6,7,,,,,,,,,
12306407,1,1,2,1,,,,,,,,,
12306408,2,2,6,1,11,,,,,,,,
12306409,2,3,7,6,,,,,,,,,
12306411,0,0,3,3,,,,,,,,,
12306412,1,0,2,3,,,,,,,,,
12306414,0,1,4,5,,,,,,,,,
12306415,2,2,6,7,,,,,,,,,
12306417,2,3,7,7,,,,,,,,,
12306419,2,2,7,6,,,,,,,,,
12306420,3,2,6,4,6,,,,,,,,
12306434,3,2,7,6,,,,9,,,,,
12306435,3,3,5,6,7,,,,,,,,
12306436,0,0,3,2,,,,,,,,,
12306437,2,2,8,7,,,,,,,,,
12306438,0,0,5,4,,,,,,,,,
12306439,0,0,2,1,,,,,,,,,
12306440,3,3,8,5,7,,,8,,,,,
12306441,1,0,3,3,,,,,,,,,
12306442,2,2,7,6,,,,,,,,,
12306443,1,2,6,5,3,,,,,,,,
12306444,2,2,7,4,3,,,,,,,,
12306445,1,1,4,8,2,,,,,,,,
12306507,3,3,8,8,,,,,10,,,,
12306575,2,2,7,6,,,,,,,,,
12306576,1,0,1,2,,,,,,,,,
12306577,0,0,2,0,,,,,,,,,
12306578,3,2,7,8,,,,,,,,,
12306579,0,1,1,1,,,,,,,,,
12306580,3,3,6,7,,,,,,,,,
12306581,0,0,4,1,,,,,,,,,
12306582,,,,,,,,,,,,,
12306583,0,0,5,1,,,,,,,,,
12306584,2,3,7,6,,,,,,,,,
12306585,,,,,,,,,,,,,
12306586,2,2,4,6,10,,,,,,,,
12306587,3,3,7,7,,,,,,,,,
12306588,2,3,6,6,,,,,,,,,
12306589,3,2,7,8,,,,,,,,,
12306590,3,2,7,6,,,,,,,,,
12306591,1,0,1,0,,,,,,,,,
12306592,1,0,3,2,,,,,,,,,
12306593,2,2,3,8,10,,,,,,,,
12306594,3,3,6,7,,,,,,,,,
12306595,2,3,7,6,,,,,,,,,
12306596,0,1,0,1,,,,,,,,,
12306597,1,1,2,2,,,,,,,,,
12306598,2,2,7,7,,,,,,,,,
12306599,1,1,5,5,,,,,,,,,
12306600,2,2,6,8,,,,,,,,,
12306601,,,,,,,,,,,,,
12306602,0,1,0,1,,,,,,,,,
12306603,3,3,6,7,,,,,,,,,
12306604,0,1,1,1,,,,,,,,,
12306605,0,0,1,3,,,,,,,,,
12306606,1,1,4,6,5,,,,,,,,
12306607,,,,,,,,,,,,,
12306608,3,2,6,6,,,,,,,,,
12306609,1,0,1,6,,,,,,,,,
12306610,0,1,4,2,,,,,,,,,
12306611,3,2,6,7,,,,,,,,,
12306612,3,2,7,4,11,,,,,,,,
12306613,0,1,2,2,,,,,,,,,
12306614,1,1,1,1,,,,,,,,,
12306615,1,1,5,3,,,,,,,,,
12306616,1,1,3,5,,,,,,,,,
12306617,1,2,2,6,8,,,,,,,,
12306619,2,3,6,7,,,,,,,,,
12306620,2,3,6,7,,,,,,,,,
12306644,1,0,4,2,,,,,,,,,
12306645,3,2,7,6,,,,,,,,,
12306646,1,1,6,4,9,,,,,,,,
12306647,2,2,7,6,10,,,,,,,,
12306648,0,1,5,1,,,,,,,,,
12306650,,,,,,,,,,,,,
12306651,2,3,6,6,,,,,,,,,
12306652,2,3,6,7,,,,,,,,,
12306653,3,3,6,2,11,,,,,,,,
12306654,3,3,7,7,,,,,,,,,
12306655,0,0,1,5,,,,,,,,,
12306656,2,2,7,7,,,,,,,,,
12306657,0,1,2,2,,,,,,,,,
12306658,2,3,6,7,,,,,,,,,
12306659,3,2,7,6,,,,,,,,,
12306660,2,2,6,6,,,,,,,,,
12306661,2,3,8,4,11,,,,,,,,
12306662,,,,,,,,,,,,,
12306663,3,3,6,6,,,,,,,,,
12306664,2,2,7,7,,,,,,,,,
12306665,1,1,1,1,,,,,,,,,
12306666,2,2,6,7,,,,,,,,,
12306667,,,,,,,,,,,,,
12306668,,,,,,,,,,,,,
12306669,3,2,6,6,,,,,,,,,
12306670,3,2,7,6,,,,,,,,,
12306671,3,2,7,7,,,,,,,,,
12306672,3,3,7,8,,,,,,,,,
12306673,2,2,7,4,10,,,,,,,,
12306674,3,3,7,7,,,,,,,,,
12306675,,,,,,,,,,,,,
12306676,2,3,6,7,,,,,,,,,
12306677,2,3,6,6,,,,,,,,,
12306678,2,2,6,7,11,,,,,,,,
12306679,1,1,2,2,,,,,,,,,
12306680,1,1,2,6,,,,,,,,,
12306681,,,,,,,,,,,,,
12306682,0,1,4,0,,,,,,,,,
12306683,0,0,3,1,,,,,,,,,
12306684,1,1,4,3,,,,,,,,,
12306685,1,1,4,3,,,,,,,,,
12306686,2,3,7,6,,,,,,,,,
12306687,3,2,6,7,,,,,,,,,
12306688,1,1,2,1,,,,,,,,,
12306733,1,2,7,2,2,,,,,,,,
12306734,2,2,7,8,,,,,,,,,
12306735,0,0,2,4,,,,,,,,,
12306736,3,3,6,7,,,,,,,,,
12306737,0,0,2,4,,,,,,,,,
12306738,2,2,6,7,,,,,,,,,
12306739,3,3,7,4,6,,,,,,,,
12306740,0,0,2,3,,,,,,,,,
12306741,1,0,1,4,,,,,,,,,
12306742,,,,,,,,,,,,,
12306758,1,0,4,5,,,,,,,,,
12306768,,,,,,,,,,,,,
12306778,3,3,6,6,7,,,,,,,,
12306779,1,1,2,3,,,,,,,,,
12306783,0,0,3,1,,,,,,,,,
12306787,1,2,5,6,3,,,,,,,,
12306788,,,,,,,,,,,,,
12306795,2,3,6,4,7,,,,,,,,
12306796,1,1,4,2,,,,,,,,,
12306799,3,2,6,7,,,,,,,,,
12306800,3,3,6,7,,,,,,,,,
12306803,2,2,6,6,,,,,,,,,
12306970,2,2,6,7,,,,,,,,,
12307080,1,1,2,3,,,,,,,,,
12307119,1,1,0,4,,,,,,,,,
12307120,0,0,4,3,,,,,,,,,
12307121,1,2,6,5,10,,,,,,,,
12307122,1,1,1,3,,,,,,,,,
12307123,2,3,7,7,,,,,,,,,
12307124,2,2,6,6,,,,,,,,,
12307125,1,1,1,3,,,,,,,,,
12307126,3,2,3,7,12,,,,,,,,
12307127,1,1,7,5,,,,,,,,,
12307128,3,3,7,7,,,,,,,,,
12307129,0,1,4,4,,,,,,,,,
12307130,0,1,2,2,,,,,,,,,
12307131,0,1,7,3,,,,,,,,,
12307132,1,0,6,4,,,,,,,,,
12307133,2,2,6,6,,,,,,,,,
12307134,0,1,1,1,,,,,,,,,
12307211,1,1,4,6,5,,,,,,,,
12307212,,,,,,,,,,,,,
12307213,3,2,7,6,,,,,,,,,
12307214,3,3,6,6,,,,,,,,,
12307215,1,1,2,1,,,,,,,,,
12307216,1,2,1,7,3,,,,,,,,
12307217,2,2,6,6,,,,,,,,,
12307218,1,1,3,0,,,,,,,,,
12307219,3,3,7,7,7,,,,5,,,,
12307220,,,,,,,,,,,,,
12307222,0,0,6,3,,,,,,,,,
12307240,1,0,2,5,,,,,,,,,
12307241,2,1,6,2,7,,,,,,,,
12307242,3,2,6,7,,,,,,,,,
12307243,1,0,3,1,,,,,,,,,
12307244,0,1,3,2,,,,,,,,,
12307245,,,,,,,,,,,,,
12307246,0,1,2,4,,,,,,,,,
12307247,2,3,6,4,12,,,,,,,,
12307248,0,1,0,1,,,,,,,,,
12307249,2,3,7,8,,,,,,,,,
12307250,2,3,7,7,,,,,,,,,
12307251,0,1,1,0,,,,,,,,,
12307252,3,3,8,7,,,,,,,,,
12307253,2,3,6,6,,,,,,,,,
12307254,1,0,4,1,,,,,,,,,
12307255,3,2,7,6,,,,,,,,,
12307636,1,0,4,3,,,,,,,,,
12307637,,,,,,,,,,,,,
12307638,3,3,5,7,10,,,,,,,,
12307639,3,2,6,7,,,,,,,,,
12307640,3,2,7,6,,,,,,,,,
12307641,3,3,7,6,,,,,,,,,
12307642,3,2,6,6,,,,,,,,,
12307643,1,0,1,1,,,,,,,,,
12307644,1,0,2,2,,,,,,,,,
12307645,0,1,3,0,,,,,,,,,
12307646,1,1,2,4,,,,,,,,,
12307647,2,3,7,7,,,,,,,,,
12307648,3,3,7,6,10,,,,,,,,
12307649,,,,,,,,,,,,,
12307650,3,2,6,6,,,,,,,,,
12307651,,,,,,,,,,,,,
12307654,0,1,3,4,,,,,,,,,
12307655,3,3,3,7,7,,,,,,,,
12307721,2,3,7,6,,,,,,,,,
12307806,1,1,4,6,7,,,,,4,,,
12307818,1,0,3,4,,,,,,,,,
12308032,0,0,4,2,,,,,,,,,
12308101,1,1,4,2,,,,,,,,,
12308134,1,0,3,1,,,,,,,,,
12308135,0,0,4,6,,,,,,,,,
12308136,2,3,7,8,,,,,,,,,
12308137,1,1,1,3,,,,,,,,,
12308138,0,1,2,4,,,,,,,,,
12308139,2,1,2,7,4,,,,,,,,
12308140,3,2,6,6,,,,,,,,,
12308141,3,3,7,7,,,,,,,,,
12308142,2,3,7,6,,,,,,,,,
12308143,3,3,8,6,,,,,,,,,
12308144,1,1,7,2,,,,,,,,,
12308146,3,2,7,4,7,,,,,,,,
12308260,0,1,7,6,,,,,,,,,
12308262,3,3,8,8,,,,9,7,,,,
12308272,3,3,6,7,,,,,,,,,
12308273,3,2,7,7,,,,,,,,,
12308274,1,1,3,5,,,,,,,,,
12308275,0,1,5,3,,,,,,,,,
12308276,0,1,4,5,,,,,,,,,
12308277,3,2,7,7,,,,8,7,,,,
12308539,3,2,8,4,6,,,8,,,,,
12308541,3,2,7,6,,,,,,,,,
12308544,2,2,6,7,,,,,,,,,
12308549,0,1,6,3,,,,,,,,,
12308550,1,1,1,3,,,,,,,,,
12308551,1,2,3,7,2,,,,,,,,
12308552,1,0,2,1,,,,,,,,,
12308553,1,0,2,5,,,,,,,,,
12308554,1,1,3,7,,,,,6,,,,
12308555,2,2,7,7,,,,,,,,,
12308556,3,2,7,3,7,,,,,,,,
12308558,2,2,7,7,,,,,,,,,
12308560,0,0,0,3,,,,,,,,,
12308577,2,2,3,6,6,,,,,,,,
12308667,3,3,7,8,,,,,,,,,
12308742,3,2,6,4,7,,,,,,,,
12308743,3,2,6,6,,,,,,,,,
12308745,2,3,6,7,,,,,,,,,
12308746,2,2,7,6,,,,,,,,,
12308756,2,3,7,7,,,,,7,,,,
12308841,,,,,,,,,,,,,
12308850,1,0,4,2,,,,,,,,,
12308851,3,2,7,7,,,,,,,,,
12308852,1,0,2,0,,,,,,,,,
12308854,2,2,7,7,,,,,,,,,
12308855,3,3,6,6,,,,,,,,,
12308856,3,2,7,7,,,,,,,,,
12308857,0,1,2,3,,,,,,,,,
12308858,1,0,1,1,,,,,,,,,
12308859,1,0,2,3,,,,,,,,,
12308860,2,2,6,7,,,,,,,,,
12308861,2,3,7,7,,,,,,,,,
12308862,1,1,1,5,,,,,,,,,
12308863,3,2,7,7,,,,,,,,,
12308864,2,2,0,6,5,,,,,,,,
12308865,3,2,7,7,,,,,,,,,
12308903,0,1,1,4,,,,,,,,,
12308904,2,3,8,7,,,,8,,,,,
12308906,2,3,7,6,,,,,,,,,
12308908,2,1,7,2,6,,,,,,,,
12308909,2,3,7,6,,,,,,,,,
12308910,1,0,2,1,,,,,,,,,
12308911,2,2,6,7,,,,,,,,,
12308912,2,1,7,1,8,,,,,,,,
12308913,1,0,2,2,,,,,,,,,
12308914,3,3,7,6,,,,,,,,,
12308915,2,2,7,6,,,,,,,,,
12308916,3,3,7,6,,,,,,,,,
12308922,0,0,3,3,,,,,,,,,
12308923,3,2,6,7,,,,,,,,,
12308959,0,0,5,1,,,,,,,,,
12308960,1,1,5,4,,,,,,,,,
12308961,3,3,7,6,20,,,,,,,,
12308962,1,1,3,2,,,,,,,,,
12308963,1,1,3,6,10,,,,,,,,
12308964,3,3,7,6,11,,,,,,,,
12308965,0,1,3,3,,,,,,,,,
12308966,3,2,6,6,,,,,,,,,
12308967,1,1,1,5,,,,,,,,,
12308968,0,0,1,5,,,,,,,,,
12308969,2,2,6,6,,,,,,,,,
12308970,3,2,5,6,11,,,,,,,,
12308971,0,0,2,1,,,,,,,,,
12308972,2,1,0,7,8,,,,,,,,
12308973,2,3,7,7,11,,,,,,,,
12308995,1,0,0,1,,,,,,,,,
12309009,3,2,6,8,7,,,1,,,,,
12309067,3,2,6,7,,,,,,,,,
12309068,0,0,1,3,,,,,,,,,
12309069,0,1,2,6,,,,,,,,,
12309070,0,0,2,0,,,,,,,,,
12309071,1,1,2,6,3,,,,,,,,
12309072,1,1,3,2,,,,,,,,,
12309073,0,0,0,2,,,,,,,,,
12309074,3,2,6,6,,,,,,,,,
12309075,3,3,7,6,7,,,,,,,,
12309078,1,1,1,2,,,,,,,,,
12309079,0,1,5,2,,,,,,,,,
12309080,3,2,6,6,,,,,,,,,
12309081,3,2,8,7,,,,,,,,,
12309082,3,3,6,7,,,,,,,,,
12309083,1,0,1,0,,,,,,,,,
12309084,2,2,7,6,,,,,,,,,
12309085,2,1,6,3,6,,,,,,,,
12309086,3,3,8,3,11,,,8,,,,,
12309087,2,1,7,2,7,,,,,,,,
12309088,2,3,7,7,,,,,,,,,
12309089,2,3,6,6,,,,,,,,,
12309090,0,0,4,4,,,,,,,,,
12309091,3,2,6,6,,,,,,,,,
12309092,0,0,1,3,,,,,,,,,
12309093,3,3,6,7,,,,,,,,,
12309094,2,2,1,7,10,,,,,,,,
12309095,3,2,7,7,,,,,,,,,
12309096,1,2,7,1,5,,,,,,,,
12309097,0,0,1,2,,,,,,,,,
12309098,2,2,6,7,,,,,,,,,
12309099,2,2,7,5,10,,,,,,,,
12309100,1,0,3,0,,,,,,,,,
12309101,3,2,7,6,,,,,,,,,
12309102,3,2,1,7,11,,,,,,,,
12309103,3,3,7,6,,,,,,,,,
12309104,2,3,7,6,,,,7,,,,,
12309105,2,2,6,8,,,,,7,,,,
12309106,1,2,5,7,10,,,,,,,,
12309107,2,2,6,7,11,,,,,,,,
12309108,2,2,7,6,,,,,,,,,
12309109,2,2,7,6,,,,,,,,,
12309110,2,3,7,7,,,,,,,,,
12309112,3,3,7,7,,,,,,,,,
12309115,2,3,8,0,6,,,8,,,,,
12309116,3,3,6,6,,,,,,,,,
12309126,0,1,4,7,,,,,,,,,
12309127,0,1,3,1,,,,,,,,,
12309128,3,2,4,7,12,,,,,,,,
12309129,3,3,7,7,,,,,,,,,
12309130,2,2,7,7,,,,,,,,,
12309189,1,1,0,4,,,,,,,,,
12309190,2,3,5,8,10,,,,,,,,
12309191,3,2,7,8,,,,,,,,,
12309192,1,2,4,7,3,,,,,,,,
12309193,1,0,5,4,,,,,,,,,
12309194,1,0,2,6,,,,,,,,,
12309195,2,3,6,7,,,,,,,,,
12309196,3,2,6,6,,,,,,,,,
12309197,0,0,3,4,,,,,,,,,
12309198,2,3,5,7,11,,,,,,,,
12309199,2,2,6,7,,,,,,,,,
12309200,2,2,7,7,11,,,,,,,,
12309201,2,3,6,6,,,,,,,,,
12309202,2,1,7,3,5,,,,,,,,
12309203,1,0,3,5,,,,,,,,,
12309204,0,1,1,4,,,,,,,,,
12309208,0,0,3,,,,,,,,,,
12309218,0,1,1,3,,,,,,,,,
12309230,2,2,7,1,2,,,,,,,,
12309232,3,2,3,8,6,,,,,,,,
12309246,3,2,6,7,,,,,,,,,
12309248,0,0,3,3,,,,,,,,,
12309249,1,1,2,7,,,,,2,,,,
12309250,1,1,7,0,5,,,,,,,,
12309252,3,2,7,6,,,,,,,,,
12309264,0,0,4,5,,,,,,,,,
12309265,2,3,6,7,,,,,,,,,
12309268,2,3,6,4,6,,,,,,,,
12309269,1,0,7,3,,,,1,,,,,
12309270,,,,,,,,,,,,,
12309275,3,2,6,6,,,,,,,,,
12309276,1,1,7,5,3,,,,,,,,
12309277,0,0,4,2,,,,,,,,,
12309340,,,,,,,,,,,,,
12309341,3,2,7,6,,,,,,,,,
12309342,3,3,7,6,,,,,,,,,
12309343,1,1,3,6,,,,,,,,,
12309344,3,3,8,7,,,,,,,,,
12309345,2,1,3,6,6,,,,,,,,
12309346,3,3,7,7,,,,,,,,,
12309347,1,2,6,3,3,,,,,,,,
12309348,2,2,7,6,,,,,,,,,
12309356,3,2,6,7,,,,,,,,,
12309357,2,2,7,6,,,,,,,,,
12309358,2,2,7,6,,,,,,,,,
12309359,0,0,6,4,,,,,,,,,
12309360,,,,,,,,,,,,,
12309361,1,1,0,2,,,,,,,,,
12309362,3,3,7,6,,,,,,,,,
12309363,1,0,5,3,,,,,,,,,
12309364,0,0,4,4,,,,,,,,,
12309365,0,0,1,3,,,,,,,,,
12309366,2,2,6,6,11,,,,,,,,
12309367,0,1,1,2,,,,,,,,,
12309368,2,3,6,7,,,,,,,,,
12309369,0,0,5,3,,,,,,,,,
12309370,3,2,7,6,11,,,,,,,,
12309371,2,2,7,6,,,,,,,,,
12309372,3,3,7,6,,,,,,,,,
12309373,2,1,6,4,7,,,,,,,,
12309416,1,0,3,2,,,,,,,,,
12309423,1,1,2,2,,,,,,,,,
12309439,1,1,4,7,3,,,,,,,,
12309440,1,0,5,2,,,,,,,,,
12309442,2,2,6,7,11,,,,,,,,
12309443,3,2,7,7,14,,,,1,,,,
12309444,1,2,7,6,7,,,,4,,,,
12309445,0,0,7,3,,,,3,,,,,
12309446,,,8,,,,,7,,,,,
12309447,2,3,7,6,,,,,,,,,
12309448,2,3,7,6,,,,,,,,,
12309449,2,2,6,2,,,,,,,,,
12309450,0,1,2,1,,,,,,,,,
12309451,1,0,3,3,,,,,,,,,
12309452,0,0,3,1,,,,,,,,,
12309453,1,1,2,7,,,,,11,,,,
12309454,,,,,,,,,,,,,
12309455,0,1,6,2,,,,4,,,,,
12309474,3,3,7,7,,,,,,,,,
12309477,3,2,7,6,,,,,,,,,
12309481,1,1,3,3,,,,,,,,,
12309482,2,3,7,7,,,,,,,,,
12309483,3,2,7,7,,,,,,,,,
12309484,2,3,7,8,,,,,,,,,
12309485,1,1,2,2,,,,,,,,,
12309486,2,2,6,7,,,,,,,,,
12309487,2,3,7,6,,,,,,,,,
12309488,1,0,3,7,,,,,,,,,
12309489,,,,,,,,,,,,,
12309490,3,2,6,6,,,,,,,,,
12309491,0,0,2,1,,,,,,,,,
12309492,0,0,3,5,,,,,,,,,
12309493,3,3,6,7,,,,,,,,,
12309495,1,0,0,2,,,,,,,,,
12309496,2,2,8,5,6,,,,,,,,
12309497,3,2,7,6,,,,,,,,,
12309498,3,3,8,4,10,,,,,,,,
12309499,2,2,7,6,,,,,,,,,
12309500,2,3,7,7,,,,,,,,,
12309501,1,2,6,,,,,,,,,,
12309502,1,0,4,0,,,,,,,,,
12309503,2,2,7,7,,,,,,,,,
12309504,1,1,7,4,9,,,7,,,,,
12309505,,,,,,,,,,,,,
12309506,3,2,8,7,,,,7,,,,,
12309507,1,2,7,4,,,,,,,,,
12309508,2,3,6,6,,,,,,,,,
12309509,3,3,7,6,,,,,,,,,
12309510,1,1,5,4,,,,,,,,,
12309511,3,2,7,6,,,,,,,,,
12309512,3,2,3,7,10,,,,,,,,
12309513,2,2,7,6,,,,,,,,,
12309514,0,0,3,0,,,,,,,,,
12309515,1,0,4,0,,,,,,,,,
12309516,3,2,7,4,10,,,,,,,,
12309517,2,3,6,7,,,,,,,,,
12309518,,,,,,,,,,,,,
12309519,3,2,6,8,,,,,,,,,
12309520,2,1,3,8,6,,,,,,,,
12309521,,,,,,,,,,,,,
12309522,0,0,3,0,,,,,,,,,
12309523,1,1,4,4,,,,,,,,,
12309524,3,3,6,6,,,,,,,,,
12309525,2,2,7,7,,,,,,,,,
12309526,0,0,2,5,,,,,,,,,
12309527,1,0,0,5,,,,,,,,,
12309528,3,3,7,6,,,,,,,,,
12309529,2,2,7,7,,,,,,,,,
12309530,2,1,4,7,3,,,,,,,,
12309531,3,2,7,6,,,,,,,,,
12309532,1,0,7,3,,,,,,,,,
12309533,3,2,7,2,10,,,,,,,,
12309534,2,2,7,6,,,,,,,,,
12309535,1,0,1,5,,,,,,,,,
12309536,2,2,7,8,,,,,,,,,
12309537,1,0,6,3,,,,,,,,,
12309538,2,2,7,6,10,,,,,,,,
12309539,2,2,7,6,5,,,,6,,,,
12309541,1,0,4,4,,,,,,,,,
12309545,1,2,7,4,4,,,,,,,,
12309546,1,1,6,2,5,,,,,,,,
12309547,2,3,6,7,,,,,,,,,
12309548,0,1,4,3,,,,,,,,,
12309549,1,2,6,6,1,,,,,,,,
12309550,0,0,2,3,,,,,,,,,
12309551,3,2,7,7,,,,,,,,,
12309552,1,1,1,1,,,,,,,,,
12309554,0,1,4,5,,,,,,,,,
12309556,3,3,6,6,,,,,,,,,
12309559,3,3,7,6,,,,,,,,,
12309560,1,0,6,3,,,,,,,,,
12309561,1,0,5,1,,,,,,,,,
12309562,1,1,6,0,,,,,,,,,
12309585,1,1,1,0,,,,,,,,,
12309588,0,1,4,3,,,,,,,,,
12309589,3,3,7,6,7,,,,,,,,
12309590,2,3,3,6,7,,,,,7,,,
12309593,2,2,6,4,8,,,,,8,,,
12309598,3,2,6,6,,,,,,,,,
12309599,3,3,6,7,,,,,8,,,,
12309611,3,3,8,6,,,,,,,,,
12309612,2,2,7,1,7,,,,,8,,,
12309613,2,3,7,7,,,,,,,,,
12309619,2,3,7,7,,,,,8,,,,
12309620,3,3,7,8,,,,,,,,,
12309622,3,2,6,3,6,,,,,,,,
12309627,2,1,7,3,4,,,,,,,,
12309628,0,0,6,2,,,,2,,,,,
12309632,2,2,7,7,,,,,,,,,
12309633,2,2,2,7,6,,,,,,,,
12309634,2,2,6,6,,,,,,,,,
12309639,2,3,7,1,7,,,,,,,,
12309640,3,3,8,4,7,,,7,,,,,
12309641,2,3,7,6,,,,,,,,,
12309642,2,3,6,3,6,,,,,,,,
12309644,1,1,1,4,,,,,,,,,
12309645,2,2,5,7,8,,,,11,7,,,
12309647,3,2,4,6,7,,,,,,,,
12309648,2,3,7,6,,,,,,,,,
12309649,0,0,2,2,,,,,,,,,
12309650,0,1,2,1,,,,,,,,,
12309651,3,3,2,7,10,,,,,,,,
12309652,2,3,6,7,,,,,,,,,
12309653,1,0,3,1,,,,,,,,,
12309654,1,2,7,2,2,,,,,,,,
12309655,1,1,1,1,,,,,,,,,
12309656,1,1,2,1,,,,,,,,,
12309657,3,2,7,7,,,,,,,,,
12309658,3,3,7,6,,,,,,,,,
12309659,2,2,7,6,10,,,,,,,,
12309660,3,3,7,7,,,,,,,,,
12309698,1,1,8,5,4,,,,,,,,
12309699,3,3,6,6,,,,,,,,,
12309700,3,3,7,7,,,,,,,,,
12309775,0,0,6,6,,,,,,,,,
12309864,2,2,7,4,5,,,,,,,,
12309866,0,1,4,1,,,,,,,,,
12310296,3,2,7,6,,,,,,,,,
12310300,2,3,6,6,,,,,,,,,
12310429,0,1,1,3,,,,,,,,,
12310431,2,3,8,7,,,,7,,,,,
12310432,2,2,6,4,4,,,,,,,,
12310433,0,1,1,3,,,,,,,,,
12310434,1,1,5,1,,,,,,,,,
12310461,2,3,6,6,7,,,,,,,,
12310462,1,1,7,2,0,,,,,,,,
12310519,2,2,6,6,,,,,,,,,
12310720,3,2,6,7,,,,,,,,,
12311125,2,2,6,3,10,,,,,,,,
12311126,3,2,7,7,11,,,6,,,,,
12311127,2,2,6,3,8,,,,,,,,
12311185,0,0,3,7,,,,,7,,,,
12261532,2,2,4,7,7,,,,,,,,
12276810,3,3,6,7,,,,,,,,,
12276840,0,1,4,3,,,,,,,,,
12276867,1,0,6,2,,,,,,,,,
